"facility_id","facility_name","facility_type","city","district","state","facility_identifier","verification_status","source_type"
"FAC-JH-0408","NeuroCare Reference Medical College & Hospital 0408","MEDICAL_COLLEGE_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0408","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0409","NeuroCare Reference Medical College & Hospital 0409","MEDICAL_COLLEGE_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0409","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0410","NeuroCare Reference Healthcare Centre 0410","HEALTHCARE_CENTRE","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0410","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0411","NeuroCare Reference Healthcare Centre 0411","HEALTHCARE_CENTRE","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0411","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0412","NeuroCare Reference Clinic 0412","CLINIC","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0412","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0413","NeuroCare Reference Medical Academy 0413","PRIVATE_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0413","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0414","NeuroCare Reference Medical College & Hospital 0414","MEDICAL_COLLEGE_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0414","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0415","NeuroCare Reference Healthcare Centre 0415","HEALTHCARE_CENTRE","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0415","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0416","NeuroCare Reference Government Hospital 0416","GOVERNMENT_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0416","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0417","NeuroCare Reference Healthcare Centre 0417","HEALTHCARE_CENTRE","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0417","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0418","NeuroCare Reference Healthcare Centre 0418","HEALTHCARE_CENTRE","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0418","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0419","NeuroCare Reference Medical College & Hospital 0419","MEDICAL_COLLEGE_HOSPITAL","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0419","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0420","NeuroCare Reference Specialty Hospital 0420","PRIVATE_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0420","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0421","NeuroCare Reference Healthcare Centre 0421","HEALTHCARE_CENTRE","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0421","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0422","NeuroCare Reference Specialty Hospital 0422","SPECIALTY_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0422","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0423","NeuroCare Reference Hospital 0423","PRIVATE_HOSPITAL","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0423","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0424","NeuroCare Reference Specialty Hospital 0424","SPECIALTY_HOSPITAL","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0424","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0425","NeuroCare Reference Clinic 0425","CLINIC","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0425","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0426","NeuroCare Reference Clinic 0426","CLINIC","Guwahati","Guwahati","Assam","SYN-FAC-AS-0426","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0427","NeuroCare Reference Government Hospital 0427","GOVERNMENT_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0427","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0428","NeuroCare Reference Clinic 0428","CLINIC","Guwahati","Guwahati","Assam","SYN-FAC-AS-0428","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0429","NeuroCare Reference Government Hospital 0429","GOVERNMENT_HOSPITAL","Guwahati","Guwahati","Assam","SYN-FAC-AS-0429","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0430","NeuroCare Reference Hospital 0430","PRIVATE_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0430","PENDING","SYNTHETIC_REFERENCE"
"FAC-AS-0431","NeuroCare Reference Specialty Hospital 0431","SPECIALTY_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0431","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0432","NeuroCare Reference Medical College & Hospital 0432","MEDICAL_COLLEGE_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0432","PENDING","SYNTHETIC_REFERENCE"
"FAC-AS-0433","NeuroCare Reference Specialty Hospital 0433","SPECIALTY_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0433","PENDING","SYNTHETIC_REFERENCE"
"FAC-AS-0434","NeuroCare Reference Medical College & Hospital 0434","MEDICAL_COLLEGE_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0434","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0435","NeuroCare Reference Medical College & Hospital 0435","MEDICAL_COLLEGE_HOSPITAL","Guwahati","Guwahati","Assam","SYN-FAC-AS-0435","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0436","NeuroCare Reference Government Hospital 0436","GOVERNMENT_HOSPITAL","Guwahati","Guwahati","Assam","SYN-FAC-AS-0436","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0437","NeuroCare Reference Specialty Hospital 0437","SPECIALTY_HOSPITAL","Guwahati","Guwahati","Assam","SYN-FAC-AS-0437","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0438","NeuroCare Reference Healthcare Centre 0438","HEALTHCARE_CENTRE","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0438","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0439","NeuroCare Reference Healthcare Centre 0439","HEALTHCARE_CENTRE","Silchar","Silchar","Assam","SYN-FAC-AS-0439","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0440","NeuroCare Reference Medical Foundation 0440","PRIVATE_HOSPITAL","Guwahati","Guwahati","Assam","SYN-FAC-AS-0440","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0441","NeuroCare Reference Medical College & Hospital 0441","MEDICAL_COLLEGE_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0441","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0442","NeuroCare Reference Government Hospital 0442","GOVERNMENT_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0442","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0443","NeuroCare Reference Medical College & Hospital 0443","MEDICAL_COLLEGE_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0443","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0444","NeuroCare Reference Specialty Hospital 0444","SPECIALTY_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0444","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0445","NeuroCare Reference Specialty Hospital 0445","SPECIALTY_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0445","PENDING","SYNTHETIC_REFERENCE"
"FAC-AS-0446","NeuroCare Reference Government Hospital 0446","GOVERNMENT_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0446","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0447","NeuroCare Reference Specialty Hospital 0447","SPECIALTY_HOSPITAL","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0447","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0448","NeuroCare Reference Medical Centre 0448","PRIVATE_HOSPITAL","Silchar","Silchar","Assam","SYN-FAC-AS-0448","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0449","NeuroCare Reference Clinic 0449","CLINIC","Guwahati","Guwahati","Assam","SYN-FAC-AS-0449","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-AS-0450","NeuroCare Reference Clinic 0450","CLINIC","Dibrugarh","Dibrugarh","Assam","SYN-FAC-AS-0450","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0451","NeuroCare Reference Healthcare Centre 0451","HEALTHCARE_CENTRE","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0451","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0452","NeuroCare Reference Government Hospital 0452","GOVERNMENT_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0452","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0453","NeuroCare Reference Healthcare Centre 0453","HEALTHCARE_CENTRE","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0453","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0454","NeuroCare Reference Medical College & Hospital 0454","MEDICAL_COLLEGE_HOSPITAL","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0454","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0455","NeuroCare Reference Specialty Hospital 0455","SPECIALTY_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0455","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0456","NeuroCare Reference Clinic 0456","CLINIC","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0456","PENDING","SYNTHETIC_REFERENCE"
"FAC-HP-0457","NeuroCare Reference Healthcare Centre 0457","HEALTHCARE_CENTRE","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0457","PENDING","SYNTHETIC_REFERENCE"
"FAC-HP-0458","NeuroCare Reference Specialty Hospital 0458","SPECIALTY_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0458","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0459","NeuroCare Reference Medical College & Hospital 0459","MEDICAL_COLLEGE_HOSPITAL","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0459","PENDING","SYNTHETIC_REFERENCE"
"FAC-HP-0460","NeuroCare Reference Research Hospital 0460","PRIVATE_HOSPITAL","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0460","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0461","NeuroCare Reference Healthcare Institute 0461","PRIVATE_HOSPITAL","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0461","PENDING","SYNTHETIC_REFERENCE"
"FAC-HP-0462","NeuroCare Reference Government Hospital 0462","GOVERNMENT_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0462","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0463","NeuroCare Reference Government Hospital 0463","GOVERNMENT_HOSPITAL","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0463","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0464","NeuroCare Reference Clinic 0464","CLINIC","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0464","PENDING","SYNTHETIC_REFERENCE"
"FAC-HP-0465","NeuroCare Reference Medical Centre 0465","PRIVATE_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0465","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0466","NeuroCare Reference Clinic 0466","CLINIC","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0466","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0467","NeuroCare Reference Specialty Hospital 0467","SPECIALTY_HOSPITAL","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0467","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0468","NeuroCare Reference Specialty Hospital 0468","SPECIALTY_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0468","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0469","NeuroCare Reference Government Hospital 0469","GOVERNMENT_HOSPITAL","Kullu","Kullu","Himachal Pradesh","SYN-FAC-HP-0469","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0470","NeuroCare Reference Medical College & Hospital 0470","MEDICAL_COLLEGE_HOSPITAL","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0470","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0471","NeuroCare Reference Specialty Hospital 0471","SPECIALTY_HOSPITAL","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0471","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0472","NeuroCare Reference Hospital 0472","PRIVATE_HOSPITAL","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0472","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0473","NeuroCare Reference Healthcare Centre 0473","HEALTHCARE_CENTRE","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0473","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0474","NeuroCare Reference Healthcare Centre 0474","HEALTHCARE_CENTRE","Dharamshala","Dharamshala","Himachal Pradesh","SYN-FAC-HP-0474","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HP-0475","NeuroCare Reference Medical College & Hospital 0475","MEDICAL_COLLEGE_HOSPITAL","Shimla","Shimla","Himachal Pradesh","SYN-FAC-HP-0475","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0476","NeuroCare Reference Specialty Hospital 0476","SPECIALTY_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0476","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0477","NeuroCare Reference Medical College & Hospital 0477","MEDICAL_COLLEGE_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0477","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0478","NeuroCare Reference Government Hospital 0478","GOVERNMENT_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0478","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0479","NeuroCare Reference Specialty Hospital 0479","SPECIALTY_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0479","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0480","NeuroCare Reference Specialty Hospital 0480","PRIVATE_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0480","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0481","NeuroCare Reference Specialty Hospital 0481","SPECIALTY_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0481","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0482","NeuroCare Reference Specialty Hospital 0482","SPECIALTY_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0482","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0483","NeuroCare Reference Healthcare Centre 0483","HEALTHCARE_CENTRE","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0483","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0484","NeuroCare Reference Medical College & Hospital 0484","MEDICAL_COLLEGE_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0484","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0485","NeuroCare Reference Specialty Hospital 0485","SPECIALTY_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0485","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0486","NeuroCare Reference Government Hospital 0486","GOVERNMENT_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0486","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0487","NeuroCare Reference Medical Foundation 0487","PRIVATE_HOSPITAL","Raipur","Raipur","Chhattisgarh","SYN-FAC-CG-0487","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0488","NeuroCare Reference Specialty Hospital 0488","SPECIALTY_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0488","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0489","NeuroCare Reference Medical College & Hospital 0489","MEDICAL_COLLEGE_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0489","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0490","NeuroCare Reference Medical Centre 0490","PRIVATE_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0490","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0491","NeuroCare Reference Clinic 0491","CLINIC","Raipur","Raipur","Chhattisgarh","SYN-FAC-CG-0491","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0492","NeuroCare Reference Wellness Centre 0492","PRIVATE_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0492","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0493","NeuroCare Reference Medical College & Hospital 0493","MEDICAL_COLLEGE_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0493","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0494","NeuroCare Reference Healthcare Centre 0494","HEALTHCARE_CENTRE","Raipur","Raipur","Chhattisgarh","SYN-FAC-CG-0494","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0495","NeuroCare Reference Medical Centre 0495","PRIVATE_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0495","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0496","NeuroCare Reference Health Centre 0496","PRIVATE_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0496","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0497","NeuroCare Reference Medical College & Hospital 0497","MEDICAL_COLLEGE_HOSPITAL","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0497","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0498","NeuroCare Reference Healthcare Centre 0498","HEALTHCARE_CENTRE","Raipur","Raipur","Chhattisgarh","SYN-FAC-CG-0498","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-CG-0499","NeuroCare Reference Healthcare Centre 0499","HEALTHCARE_CENTRE","Bhilai","Bhilai","Chhattisgarh","SYN-FAC-CG-0499","PENDING","SYNTHETIC_REFERENCE"
"FAC-CG-0500","NeuroCare Reference Specialty Hospital 0500","SPECIALTY_HOSPITAL","Bilaspur","Bilaspur","Chhattisgarh","SYN-FAC-CG-0500","PENDING","SYNTHETIC_REFERENCE"
